,x,y,power,speed,spot_diameter,laser_current,signal,ID1,ID2,C1,C2,delta,scan_number,in_control
3307,-20.964296340942383,-82.20246887207031,4800.0,1500.0,100.0,4527.0,1668.0,1.0,0.0,0.0,20.0,0.00112152099609375,10.0,1.0
3308,-20.979267120361328,-82.204345703125,4800.0,1500.0,100.0,4527.0,1668.0,1.0,0.0,0.0,20.0,0.015087965875864029,10.0,1.0
3309,-21.009580612182617,-82.20584106445312,4800.0,1500.0,100.0,4528.0,1685.0,1.0,0.0,0.0,20.0,0.030350353568792343,10.0,1.0
3310,-21.009580612182617,-82.20771026611328,4800.0,1500.0,100.0,4526.0,1572.0,1.0,0.0,0.0,20.0,0.00186920166015625,10.0,1.0
3311,-21.024551391601562,-82.2092056274414,4800.0,1500.0,100.0,4527.0,1585.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3312,-21.05449104309082,-82.21070861816406,4800.0,1500.0,100.0,4532.0,1597.0,1.0,0.0,0.0,20.0,0.029977353289723396,10.0,1.0
3313,-21.05449104309082,-82.21220397949219,4800.0,1500.0,100.0,4531.0,1622.0,1.0,0.0,0.0,20.0,0.001495361328125,10.0,1.0
3314,-21.069835662841797,-82.21369934082031,4800.0,1500.0,100.0,4529.0,1634.0,1.0,0.0,0.0,20.0,0.015417310409247875,10.0,1.0
3315,-21.099401473999023,-82.21519470214844,4800.0,1500.0,100.0,4528.0,1640.0,1.0,0.0,0.0,20.0,0.02960360236465931,10.0,1.0
3316,-21.099401473999023,-82.21707153320312,4800.0,1500.0,100.0,4531.0,1696.0,1.0,0.0,0.0,20.0,0.0018768310546875,10.0,1.0
3317,-21.129714965820312,-82.21856689453125,4800.0,1500.0,100.0,4531.0,1663.0,1.0,0.0,0.0,20.0,0.030350353568792343,10.0,1.0
3318,-21.144685745239258,-82.21968078613281,4800.0,1500.0,100.0,4529.0,1610.0,1.0,0.0,0.0,20.0,0.015012160874903202,10.0,1.0
3319,-21.144685745239258,-82.22118377685547,4800.0,1500.0,100.0,4529.0,1597.0,1.0,0.0,0.0,20.0,0.00150299072265625,10.0,1.0
3320,-21.174625396728516,-82.2226791381836,4800.0,1500.0,100.0,4528.0,1616.0,1.0,0.0,0.0,20.0,0.029976971447467804,10.0,1.0
3321,-21.18959617614746,-82.22418212890625,4800.0,1500.0,100.0,4532.0,1690.0,1.0,0.0,0.0,20.0,0.015046036802232265,10.0,1.0
3322,-21.18959617614746,-82.22567749023438,4800.0,1500.0,100.0,4528.0,1651.0,1.0,0.0,0.0,20.0,0.001495361328125,10.0,1.0
3323,-21.204566955566406,-82.2271728515625,4800.0,1500.0,100.0,4532.0,1634.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3324,-21.234130859375,-82.2282943725586,4800.0,1500.0,100.0,4531.0,1572.0,1.0,0.0,0.0,20.0,0.02958516962826252,10.0,1.0
3325,-21.234130859375,-82.23016357421875,4800.0,1500.0,100.0,4529.0,1591.0,1.0,0.0,0.0,20.0,0.00186920166015625,10.0,1.0
3326,-21.248727798461914,-82.23165893554688,4800.0,1500.0,100.0,4528.0,1610.0,1.0,0.0,0.0,20.0,0.014673333615064621,10.0,1.0
3327,-21.27829360961914,-82.23353576660156,4800.0,1500.0,100.0,4528.0,1640.0,1.0,0.0,0.0,20.0,0.02962532266974449,10.0,1.0
3328,-21.27829360961914,-82.23540496826172,4800.0,1500.0,100.0,4528.0,1701.0,1.0,0.0,0.0,20.0,0.00186920166015625,10.0,1.0
3329,-21.307109832763672,-82.23652648925781,4800.0,1500.0,100.0,4531.0,1663.0,1.0,0.0,0.0,20.0,0.028838040307164192,10.0,1.0
3330,-21.322080612182617,-82.2384033203125,4800.0,1500.0,100.0,4532.0,1674.0,1.0,0.0,0.0,20.0,0.015087965875864029,10.0,1.0
3331,-21.322080612182617,-82.24026489257812,4800.0,1500.0,100.0,4532.0,1628.0,1.0,0.0,0.0,20.0,0.001861572265625,10.0,1.0
3332,-21.35089874267578,-82.24214172363281,4800.0,1500.0,100.0,4531.0,1616.0,1.0,0.0,0.0,20.0,0.028879182413220406,10.0,1.0
3333,-21.366243362426758,-82.24363708496094,4800.0,1500.0,100.0,4528.0,1628.0,1.0,0.0,0.0,20.0,0.015417310409247875,10.0,1.0
3334,-21.366243362426758,-82.24513244628906,4800.0,1500.0,100.0,4528.0,1585.0,1.0,0.0,0.0,20.0,0.001495361328125,10.0,1.0
3335,-21.395809173583984,-82.24662780761719,4800.0,1500.0,100.0,4527.0,1578.0,1.0,0.0,0.0,20.0,0.02960360236465931,10.0,1.0
3336,-21.411151885986328,-82.24850463867188,4800.0,1500.0,100.0,4529.0,1572.0,1.0,0.0,0.0,20.0,0.015457079745829105,10.0,1.0
3337,-21.411151885986328,-82.25,4800.0,1500.0,100.0,4531.0,1518.0,1.0,0.0,0.0,20.0,0.001495361328125,10.0,1.0
3338,-21.44146728515625,-82.25187683105469,4800.0,1500.0,100.0,4528.0,1504.0,1.0,0.0,0.0,20.0,0.03037344105541706,10.0,1.0
3339,-21.456811904907227,-82.25337219238281,4800.0,1500.0,100.0,4532.0,1511.0,1.0,0.0,0.0,20.0,0.015417310409247875,10.0,1.0
3340,-21.456811904907227,-82.25448608398438,4800.0,1500.0,100.0,4529.0,1539.0,1.0,0.0,0.0,20.0,0.0011138916015625,10.0,1.0
3341,-21.487125396728516,-82.25598907470703,4800.0,1500.0,100.0,4529.0,1518.0,1.0,0.0,0.0,20.0,0.030350729823112488,10.0,1.0
3342,-21.50209617614746,-82.25785827636719,4800.0,1500.0,100.0,4529.0,1490.0,1.0,0.0,0.0,20.0,0.015087018720805645,10.0,1.0
3343,-21.50209617614746,-82.25935363769531,4800.0,1500.0,100.0,4532.0,1497.0,1.0,0.0,0.0,20.0,0.001495361328125,10.0,1.0
3344,-21.53203582763672,-82.26084899902344,4800.0,1500.0,100.0,4529.0,1475.0,1.0,0.0,0.0,20.0,0.029976971447467804,10.0,1.0
3345,-21.547006607055664,-82.26197814941406,4800.0,1500.0,100.0,4527.0,1452.0,1.0,0.0,0.0,20.0,0.015013300813734531,10.0,1.0
3346,-21.547006607055664,-82.26384735107422,4800.0,1500.0,100.0,4528.0,1511.0,1.0,0.0,0.0,20.0,0.00186920166015625,10.0,1.0
3347,-21.57657241821289,-82.26534271240234,4800.0,1500.0,100.0,4528.0,1460.0,1.0,0.0,0.0,20.0,0.02960360236465931,10.0,1.0
3348,-21.591167449951172,-82.266845703125,4800.0,1500.0,100.0,4528.0,1552.0,1.0,0.0,0.0,20.0,0.014672216027975082,10.0,1.0
3349,-21.591167449951172,-82.26870727539062,4800.0,1500.0,100.0,4531.0,1511.0,1.0,0.0,0.0,20.0,0.001861572265625,10.0,1.0
3350,-21.6207332611084,-82.27021026611328,4800.0,1500.0,100.0,4528.0,1475.0,1.0,0.0,0.0,20.0,0.02960398979485035,10.0,1.0
3351,-21.635330200195312,-82.27133178710938,4800.0,1500.0,100.0,4528.0,1413.0,1.0,0.0,0.0,20.0,0.01463996060192585,10.0,1.0
3352,-21.635330200195312,-82.27320861816406,4800.0,1500.0,100.0,4529.0,1468.0,1.0,0.0,0.0,20.0,0.0018768310546875,10.0,1.0
3353,-21.66526985168457,-82.27507019042969,4800.0,1500.0,100.0,4528.0,1511.0,1.0,0.0,0.0,20.0,0.02999746985733509,10.0,1.0
3354,-21.680240631103516,-82.27657318115234,4800.0,1500.0,100.0,4528.0,1490.0,1.0,0.0,0.0,20.0,0.015046036802232265,10.0,1.0
3355,-21.680240631103516,-82.27806854248047,4800.0,1500.0,100.0,4528.0,1539.0,1.0,0.0,0.0,20.0,0.001495361328125,10.0,1.0
3356,-21.710180282592773,-82.27957153320312,4800.0,1500.0,100.0,4528.0,1552.0,1.0,0.0,0.0,20.0,0.029977353289723396,10.0,1.0
3357,-21.72515106201172,-82.28143310546875,4800.0,1500.0,100.0,4531.0,1578.0,1.0,0.0,0.0,20.0,0.015086076222360134,10.0,1.0
3358,-21.72515106201172,-82.28292846679688,4800.0,1500.0,100.0,4529.0,1610.0,1.0,0.0,0.0,20.0,0.001495361328125,10.0,1.0
3359,-21.755464553833008,-82.28480529785156,4800.0,1500.0,100.0,4527.0,1628.0,1.0,0.0,0.0,20.0,0.030371537432074547,10.0,1.0
3360,-21.770809173583984,-82.28630065917969,4800.0,1500.0,100.0,4527.0,1646.0,1.0,0.0,0.0,20.0,0.015417310409247875,10.0,1.0
3361,-21.770809173583984,-82.28779602050781,4800.0,1500.0,100.0,4529.0,1597.0,1.0,0.0,0.0,20.0,0.001495361328125,10.0,1.0
3362,-21.800748825073242,-82.28929138183594,4800.0,1500.0,100.0,4526.0,1552.0,1.0,0.0,0.0,20.0,0.029976971447467804,10.0,1.0
3363,-21.815719604492188,-82.2907943725586,4800.0,1500.0,100.0,4529.0,1610.0,1.0,0.0,0.0,20.0,0.015046036802232265,10.0,1.0
3364,-21.8306884765625,-82.29228973388672,4800.0,1500.0,100.0,4531.0,1657.0,1.0,0.0,0.0,20.0,0.015043378807604313,10.0,1.0
3365,-21.845659255981445,-82.29415893554688,4800.0,1500.0,100.0,4528.0,1585.0,1.0,0.0,0.0,20.0,0.015087018720805645,10.0,1.0
3366,-21.86063003540039,-82.295654296875,4800.0,1500.0,100.0,4528.0,1552.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3367,-21.875598907470703,-82.29678344726562,4800.0,1500.0,100.0,4531.0,1552.0,1.0,0.0,0.0,20.0,0.015011399053037167,10.0,1.0
3368,-21.89056968688965,-82.29865264892578,4800.0,1500.0,100.0,4531.0,1539.0,1.0,0.0,0.0,20.0,0.015087018720805645,10.0,1.0
3369,-21.905914306640625,-82.3001480102539,4800.0,1500.0,100.0,4531.0,1539.0,1.0,0.0,0.0,20.0,0.015417310409247875,10.0,1.0
3370,-21.920509338378906,-82.30201721191406,4800.0,1500.0,100.0,4532.0,1591.0,1.0,0.0,0.0,20.0,0.014714240096509457,10.0,1.0
3371,-21.935853958129883,-82.30351257324219,4800.0,1500.0,100.0,4528.0,1566.0,1.0,0.0,0.0,20.0,0.015417310409247875,10.0,1.0
3372,-21.950448989868164,-82.30464172363281,4800.0,1500.0,100.0,4527.0,1497.0,1.0,0.0,0.0,20.0,0.014638645574450493,10.0,1.0
3373,-21.965045928955078,-82.30651092529297,4800.0,1500.0,100.0,4532.0,1483.0,1.0,0.0,0.0,20.0,0.0147161316126585,10.0,1.0
3374,-21.98001480102539,-82.30801391601562,4800.0,1500.0,100.0,4532.0,1511.0,1.0,0.0,0.0,20.0,0.015044138766825199,10.0,1.0
3375,-21.994609832763672,-82.30987548828125,4800.0,1500.0,100.0,4527.0,1566.0,1.0,0.0,0.0,20.0,0.014713273383677006,10.0,1.0
3376,-22.009206771850586,-82.3113784790039,4800.0,1500.0,100.0,4529.0,1552.0,1.0,0.0,0.0,20.0,0.014674113132059574,10.0,1.0
3377,-22.02417755126953,-82.31324768066406,4800.0,1500.0,100.0,4529.0,1532.0,1.0,0.0,0.0,20.0,0.015087018720805645,10.0,1.0
3378,-22.038772583007812,-82.31437683105469,4800.0,1500.0,100.0,4529.0,1532.0,1.0,0.0,0.0,20.0,0.014638645574450493,10.0,1.0
3379,-22.053367614746094,-82.31587219238281,4800.0,1500.0,100.0,4531.0,1475.0,1.0,0.0,0.0,20.0,0.01467143651098013,10.0,1.0
3380,-22.06871223449707,-82.31774139404297,4800.0,1500.0,100.0,4531.0,1429.0,1.0,0.0,0.0,20.0,0.015458048321306705,10.0,1.0
3381,-22.083309173583984,-82.3192367553711,4800.0,1500.0,100.0,4528.0,1437.0,1.0,0.0,0.0,20.0,0.014673333615064621,10.0,1.0
3382,-22.098278045654297,-82.32073211669922,4800.0,1500.0,100.0,4531.0,1504.0,1.0,0.0,0.0,20.0,0.015043378807604313,10.0,1.0
3383,-22.113248825073242,-82.32185363769531,4800.0,1500.0,100.0,4533.0,1559.0,1.0,0.0,0.0,20.0,0.015012728981673717,10.0,1.0
3384,-22.128219604492188,-82.32334899902344,4800.0,1500.0,100.0,4531.0,1578.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3385,-22.14356231689453,-82.32522583007812,4800.0,1500.0,100.0,4532.0,1572.0,1.0,0.0,0.0,20.0,0.015457079745829105,10.0,1.0
3386,-22.158159255981445,-82.32672119140625,4800.0,1500.0,100.0,4532.0,1622.0,1.0,0.0,0.0,20.0,0.014673333615064621,10.0,1.0
3387,-22.17313003540039,-82.32821655273438,4800.0,1500.0,100.0,4528.0,1572.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3388,-22.188472747802734,-82.3297119140625,4800.0,1500.0,100.0,4529.0,1604.0,1.0,0.0,0.0,20.0,0.015415412373840809,10.0,1.0
3389,-22.20344352722168,-82.33120727539062,4800.0,1500.0,100.0,4529.0,1597.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3390,-22.218788146972656,-82.33271026611328,4800.0,1500.0,100.0,4525.0,1591.0,1.0,0.0,0.0,20.0,0.01541805174201727,10.0,1.0
3391,-22.233383178710938,-82.33457946777344,4800.0,1500.0,100.0,4529.0,1591.0,1.0,0.0,0.0,20.0,0.014714240096509457,10.0,1.0
3392,-22.24797821044922,-82.33645629882812,4800.0,1500.0,100.0,4532.0,1572.0,1.0,0.0,0.0,20.0,0.01471521146595478,10.0,1.0
3393,-22.263322830200195,-82.33757019042969,4800.0,1500.0,100.0,4528.0,1610.0,1.0,0.0,0.0,20.0,0.015384996309876442,10.0,1.0
3394,-22.27791976928711,-82.33944702148438,4800.0,1500.0,100.0,4532.0,1610.0,1.0,0.0,0.0,20.0,0.014717102982103825,10.0,1.0
3395,-22.29251480102539,-82.3409423828125,4800.0,1500.0,100.0,4534.0,1559.0,1.0,0.0,0.0,20.0,0.01467143651098013,10.0,1.0
3396,-22.307485580444336,-82.34281921386719,4800.0,1500.0,100.0,4528.0,1585.0,1.0,0.0,0.0,20.0,0.015087965875864029,10.0,1.0
3397,-22.32245635986328,-82.34431457519531,4800.0,1500.0,100.0,4529.0,1610.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3398,-22.337051391601562,-82.34580993652344,4800.0,1500.0,100.0,4529.0,1591.0,1.0,0.0,0.0,20.0,0.01467143651098013,10.0,1.0
3399,-22.352020263671875,-82.34730529785156,4800.0,1500.0,100.0,4529.0,1634.0,1.0,0.0,0.0,20.0,0.015043378807604313,10.0,1.0
3400,-22.36699104309082,-82.34880065917969,4800.0,1500.0,100.0,4531.0,1597.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3401,-22.382335662841797,-82.35029602050781,4800.0,1500.0,100.0,4533.0,1640.0,1.0,0.0,0.0,20.0,0.015417310409247875,10.0,1.0
3402,-22.39730453491211,-82.3521728515625,4800.0,1500.0,100.0,4528.0,1628.0,1.0,0.0,0.0,20.0,0.015086074359714985,10.0,1.0
3403,-22.412275314331055,-82.35366821289062,4800.0,1500.0,100.0,4531.0,1634.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3404,-22.42761993408203,-82.35478973388672,4800.0,1500.0,100.0,4529.0,1552.0,1.0,0.0,0.0,20.0,0.015385550446808338,10.0,1.0
3405,-22.442590713500977,-82.35629272460938,4800.0,1500.0,100.0,4529.0,1572.0,1.0,0.0,0.0,20.0,0.015046036802232265,10.0,1.0
3406,-22.457185745239258,-82.358154296875,4800.0,1500.0,100.0,4522.0,1634.0,1.0,0.0,0.0,20.0,0.014713273383677006,10.0,1.0
3407,-22.472530364990234,-82.35965728759766,4800.0,1500.0,100.0,4523.0,1597.0,1.0,0.0,0.0,20.0,0.01541805174201727,10.0,1.0
3408,-22.487499237060547,-82.36115264892578,4800.0,1500.0,100.0,4523.0,1616.0,1.0,0.0,0.0,20.0,0.015043378807604313,10.0,1.0
3409,-22.502470016479492,-82.3626480102539,4800.0,1500.0,100.0,4521.0,1604.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3410,-22.517440795898438,-82.36415100097656,4800.0,1500.0,100.0,4525.0,1518.0,1.0,0.0,0.0,20.0,0.015046036802232265,10.0,1.0
3411,-22.53203582763672,-82.36601257324219,4800.0,1500.0,100.0,4523.0,1539.0,1.0,0.0,0.0,20.0,0.014713273383677006,10.0,1.0
3412,-22.547006607055664,-82.36751556396484,4800.0,1500.0,100.0,4525.0,1546.0,1.0,0.0,0.0,20.0,0.015046036802232265,10.0,1.0
3413,-22.56197738647461,-82.36901092529297,4800.0,1500.0,100.0,4529.0,1483.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3414,-22.57657241821289,-82.37051391601562,4800.0,1500.0,100.0,4529.0,1532.0,1.0,0.0,0.0,20.0,0.014672216027975082,10.0,1.0
3415,-22.591917037963867,-82.37200927734375,4800.0,1500.0,100.0,4532.0,1518.0,1.0,0.0,0.0,20.0,0.015417310409247875,10.0,1.0
3416,-22.60688591003418,-82.3738784790039,4800.0,1500.0,100.0,4528.0,1552.0,1.0,0.0,0.0,20.0,0.015085126273334026,10.0,1.0
3417,-22.621856689453125,-82.37537384033203,4800.0,1500.0,100.0,4527.0,1504.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3418,-22.636825561523438,-82.37724304199219,4800.0,1500.0,100.0,4529.0,1468.0,1.0,0.0,0.0,20.0,0.015085126273334026,10.0,1.0
3419,-22.65142250061035,-82.37873840332031,4800.0,1500.0,100.0,4532.0,1483.0,1.0,0.0,0.0,20.0,0.014673333615064621,10.0,1.0
3420,-22.666393280029297,-82.37986755371094,4800.0,1500.0,100.0,4527.0,1445.0,1.0,0.0,0.0,20.0,0.015013300813734531,10.0,1.0
3421,-22.68136215209961,-82.3817367553711,4800.0,1500.0,100.0,4527.0,1490.0,1.0,0.0,0.0,20.0,0.015085126273334026,10.0,1.0
3422,-22.69595718383789,-82.38323211669922,4800.0,1500.0,100.0,4529.0,1490.0,1.0,0.0,0.0,20.0,0.01467143651098013,10.0,1.0
3423,-22.7113037109375,-82.38473510742188,4800.0,1500.0,100.0,4533.0,1468.0,1.0,0.0,0.0,20.0,0.01541995070874691,10.0,1.0
3424,-22.72589874267578,-82.3865966796875,4800.0,1500.0,100.0,4532.0,1445.0,1.0,0.0,0.0,20.0,0.014713273383677006,10.0,1.0
3425,-22.740493774414062,-82.38809967041016,4800.0,1500.0,100.0,4532.0,1452.0,1.0,0.0,0.0,20.0,0.014672216027975082,10.0,1.0
3426,-22.755464553833008,-82.38959503173828,4800.0,1500.0,100.0,4522.0,1388.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3427,-22.770435333251953,-82.39109802246094,4800.0,1500.0,100.0,4525.0,1445.0,1.0,0.0,0.0,20.0,0.015046036802232265,10.0,1.0
3428,-22.785404205322266,-82.39259338378906,4800.0,1500.0,100.0,4532.0,1497.0,1.0,0.0,0.0,20.0,0.015043378807604313,10.0,1.0
3429,-22.80037498474121,-82.39446258544922,4800.0,1500.0,100.0,4534.0,1511.0,1.0,0.0,0.0,20.0,0.015087018720805645,10.0,1.0
3430,-22.814970016479492,-82.39558410644531,4800.0,1500.0,100.0,4532.0,1483.0,1.0,0.0,0.0,20.0,0.014638058841228485,10.0,1.0
3431,-22.83031463623047,-82.39707946777344,4800.0,1500.0,100.0,4532.0,1532.0,1.0,0.0,0.0,20.0,0.015417310409247875,10.0,1.0
3432,-22.84528350830078,-82.39895629882812,4800.0,1500.0,100.0,4534.0,1532.0,1.0,0.0,0.0,20.0,0.015086074359714985,10.0,1.0
3433,-22.859880447387695,-82.40045166015625,4800.0,1500.0,100.0,4532.0,1525.0,1.0,0.0,0.0,20.0,0.014673333615064621,10.0,1.0
3434,-22.875225067138672,-82.4023208618164,4800.0,1500.0,100.0,4533.0,1518.0,1.0,0.0,0.0,20.0,0.015458048321306705,10.0,1.0
3435,-22.890193939208984,-82.4034423828125,4800.0,1500.0,100.0,4532.0,1578.0,1.0,0.0,0.0,20.0,0.015010827220976353,10.0,1.0
3436,-22.90516471862793,-82.40493774414062,4800.0,1500.0,100.0,4531.0,1640.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3437,-22.920135498046875,-82.40643310546875,4800.0,1500.0,100.0,4526.0,1622.0,1.0,0.0,0.0,20.0,0.015045275911688805,10.0,1.0
3438,-22.934730529785156,-82.40792846679688,4800.0,1500.0,100.0,4528.0,1518.0,1.0,0.0,0.0,20.0,0.01467143651098013,10.0,1.0
3439,-22.9497013092041,-82.40980529785156,4800.0,1500.0,100.0,4531.0,1429.0,1.0,0.0,0.0,20.0,0.015087965875864029,10.0,1.0
3440,-22.964296340942383,-82.41130065917969,4800.0,1500.0,100.0,4533.0,1437.0,1.0,0.0,0.0,20.0,0.01467143651098013,10.0,1.0
3441,-22.978893280029297,-82.41242980957031,4800.0,1500.0,100.0,4538.0,1445.0,1.0,0.0,0.0,20.0,0.014640546403825283,10.0,1.0
3442,-22.99386215209961,-82.41429138183594,4800.0,1500.0,100.0,4532.0,1475.0,1.0,0.0,0.0,20.0,0.01508418284356594,10.0,1.0
3443,-23.00845718383789,-82.41616821289062,4800.0,1500.0,100.0,4529.0,1511.0,1.0,0.0,0.0,20.0,0.01471521146595478,10.0,1.0
3444,-23.023054122924805,-82.41766357421875,4800.0,1500.0,100.0,4532.0,1490.0,1.0,0.0,0.0,20.0,0.014673333615064621,10.0,1.0
3445,-23.03802490234375,-82.41954040527344,4800.0,1500.0,100.0,4532.0,1437.0,1.0,0.0,0.0,20.0,0.015087965875864029,10.0,1.0
3446,-23.053367614746094,-82.42103576660156,4800.0,1500.0,100.0,4531.0,1445.0,1.0,0.0,0.0,20.0,0.015415412373840809,10.0,1.0
3447,-23.069087982177734,-82.42253112792969,4800.0,1500.0,100.0,4529.0,1371.0,1.0,0.0,0.0,20.0,0.015791328623890877,10.0,1.0
3448,-23.08480453491211,-82.42440032958984,4800.0,1500.0,100.0,4527.0,1405.0,1.0,0.0,0.0,20.0,0.015827316790819168,10.0,1.0
3449,-23.10052490234375,-82.42552185058594,4800.0,1500.0,100.0,4531.0,1380.0,1.0,0.0,0.0,20.0,0.015760323032736778,10.0,1.0
3450,-23.11661720275879,-82.42626953125,4800.0,1500.0,100.0,4534.0,1397.0,1.0,0.0,0.0,20.0,0.016109660267829895,10.0,1.0
3451,-23.131587982177734,-82.42665100097656,4800.0,1500.0,100.0,4534.0,1397.0,1.0,0.0,0.0,20.0,0.014975639060139656,10.0,1.0
3452,-23.145435333251953,-82.42665100097656,4800.0,1500.0,100.0,4532.0,1388.0,1.0,0.0,0.0,20.0,0.01384735107421875,10.0,1.0
3453,-23.158159255981445,-82.42701721191406,4800.0,1500.0,100.0,4532.0,1405.0,1.0,0.0,0.0,20.0,0.012729191221296787,10.0,1.0
3454,-23.168262481689453,-82.42851257324219,4800.0,1500.0,100.0,4533.0,1511.0,1.0,0.0,0.0,20.0,0.01021328940987587,10.0,1.0
3455,-23.176496505737305,-82.431884765625,4800.0,1500.0,100.0,4531.0,1511.0,1.0,0.0,0.0,20.0,0.008897799998521805,10.0,1.0
3456,-23.182109832763672,-82.4375,4800.0,1500.0,100.0,4531.0,1585.0,1.0,0.0,0.0,20.0,0.007939792238175869,10.0,1.0
3457,-23.18547821044922,-82.44723510742188,4800.0,1500.0,100.0,4521.0,1634.0,1.0,0.0,0.0,20.0,0.010301372967660427,10.0,1.0
3458,-23.111003875732422,-82.6182632446289,4800.0,1500.0,100.0,4416.0,1137.0,1.0,0.0,0.0,20.0,0.1865396797657013,11.0,1.0
3459,-23.096033096313477,-82.61451721191406,4800.0,1500.0,100.0,4479.0,1184.0,1.0,0.0,0.0,20.0,0.015432336367666721,11.0,1.0
3460,-23.0806884765625,-82.61190032958984,4800.0,1500.0,100.0,4503.0,1269.0,1.0,0.0,0.0,20.0,0.015566162765026093,11.0,1.0
3461,-23.065343856811523,-82.60928344726562,4800.0,1500.0,100.0,4507.0,1317.0,1.0,0.0,0.0,20.0,0.015566162765026093,11.0,1.0
3462,-23.049625396728516,-82.60740661621094,4800.0,1500.0,100.0,4510.0,1429.0,1.0,0.0,0.0,20.0,0.015830112621188164,11.0,1.0
3463,-23.034282684326172,-82.60591125488281,4800.0,1500.0,100.0,4511.0,1397.0,1.0,0.0,0.0,20.0,0.015415412373840809,11.0,1.0
3464,-23.019685745239258,-82.60516357421875,4800.0,1500.0,100.0,4514.0,1380.0,1.0,0.0,0.0,20.0,0.014616074971854687,11.0,1.0
3465,-23.00434112548828,-82.60478973388672,4800.0,1500.0,100.0,4511.0,1452.0,1.0,0.0,0.0,20.0,0.015349172987043858,11.0,1.0
3466,-22.98974609375,-82.60404205322266,4800.0,1500.0,100.0,4514.0,1504.0,1.0,0.0,0.0,20.0,0.014614170417189598,11.0,1.0
3467,-22.974775314331055,-82.60366821289062,4800.0,1500.0,100.0,4515.0,1518.0,1.0,0.0,0.0,20.0,0.01497544627636671,11.0,1.0
3468,-22.95980453491211,-82.6032943725586,4800.0,1500.0,100.0,4516.0,1518.0,1.0,0.0,0.0,20.0,0.01497544627636671,11.0,1.0
3469,-22.944835662841797,-82.6021728515625,4800.0,1500.0,100.0,4517.0,1504.0,1.0,0.0,0.0,20.0,0.015010827220976353,11.0,1.0
3470,-22.92986488342285,-82.60142517089844,4800.0,1500.0,100.0,4520.0,1518.0,1.0,0.0,0.0,20.0,0.014989438466727734,11.0,1.0
3471,-22.914520263671875,-82.59992980957031,4800.0,1500.0,100.0,4516.0,1559.0,1.0,0.0,0.0,20.0,0.015417310409247875,11.0,1.0
3472,-22.899551391601562,-82.59880065917969,4800.0,1500.0,100.0,4520.0,1552.0,1.0,0.0,0.0,20.0,0.015011399053037167,11.0,1.0
3473,-22.884580612182617,-82.5965576171875,4800.0,1500.0,100.0,4521.0,1552.0,1.0,0.0,0.0,20.0,0.015137881971895695,11.0,1.0
3474,-22.869609832763672,-82.59431457519531,4800.0,1500.0,100.0,4517.0,1460.0,1.0,0.0,0.0,20.0,0.015137881971895695,11.0,1.0
3475,-22.855388641357422,-82.59169006347656,4800.0,1500.0,100.0,4521.0,1483.0,1.0,0.0,0.0,20.0,0.014461339451372623,11.0,1.0
3476,-22.840045928955078,-82.5898208618164,4800.0,1500.0,100.0,4523.0,1532.0,1.0,0.0,0.0,20.0,0.015456154942512512,11.0,1.0
3477,-22.825822830200195,-82.58757019042969,4800.0,1500.0,100.0,4522.0,1518.0,1.0,0.0,0.0,20.0,0.01440007146447897,11.0,1.0
3478,-22.811227798461914,-82.58570861816406,4800.0,1500.0,100.0,4523.0,1578.0,1.0,0.0,0.0,20.0,0.014713273383677006,11.0,1.0
3479,-22.79625701904297,-82.58383178710938,4800.0,1500.0,100.0,4523.0,1628.0,1.0,0.0,0.0,20.0,0.015087965875864029,11.0,1.0
3480,-22.781661987304688,-82.58271026611328,4800.0,1500.0,100.0,4522.0,1668.0,1.0,0.0,0.0,20.0,0.014638058841228485,11.0,1.0
3481,-22.76631736755371,-82.58158874511719,4800.0,1500.0,100.0,4520.0,1707.0,1.0,0.0,0.0,20.0,0.015385550446808338,11.0,1.0
3482,-22.75172233581543,-82.58045959472656,4800.0,1500.0,100.0,4522.0,1646.0,1.0,0.0,0.0,20.0,0.014638645574450493,11.0,1.0
3483,-22.736377716064453,-82.579345703125,4800.0,1500.0,100.0,4520.0,1674.0,1.0,0.0,0.0,20.0,0.015384996309876442,11.0,1.0
3484,-22.721033096313477,-82.57821655273438,4800.0,1500.0,100.0,4516.0,1651.0,1.0,0.0,0.0,20.0,0.015386108309030533,11.0,1.0
3485,-22.70606231689453,-82.57709503173828,4800.0,1500.0,100.0,4521.0,1646.0,1.0,0.0,0.0,20.0,0.015012728981673717,11.0,1.0
