mean,max,min,stddev,file,scan_number,subsegment_index,mean_laser_current,bulk
1565.6296296296296,1738.0,1388.0,66.93011731325839,layer349.csv,44,0,4517.037037037037,0.0
1532.388888888889,1707.0,1238.0,96.41411773576229,layer349.csv,45,0,4515.074074074074,0.0
1578.490909090909,1850.0,1362.0,99.58201238216994,layer349.csv,46,0,4510.727272727273,0.0
1588.9814814814815,1768.0,1269.0,117.01732868519956,layer349.csv,47,0,4518.055555555556,0.0
1466.5185185185185,1668.0,1206.0,96.34135697856803,layer349.csv,48,0,4516.851851851852,0.0
1402.4444444444443,1559.0,1137.0,86.56803504387763,layer349.csv,49,0,4520.569444444444,0.0
1519.2083333333333,1663.0,1308.0,77.67148366678725,layer349.csv,49,1,4522.305555555556,0.0
1514.263888888889,1733.0,1228.0,90.65640154138096,layer349.csv,50,0,4518.881944444444,0.0
1390.8148148148148,1546.0,1099.0,100.00075445531586,layer349.csv,51,0,4513.814814814815,0.0
1604.7543859649122,1810.0,1217.0,132.12172493599058,layer349.csv,52,0,4510.263157894737,0.0
1479.8055555555557,1674.0,1172.0,128.74324565766213,layer349.csv,53,0,4515.729166666667,0.0
1424.652380952381,1680.0,1060.0,125.22782331585223,layer349.csv,54,0,4517.92380952381,0.0
1527.0348837209303,1837.0,1161.0,147.88492915607765,layer349.csv,55,0,4519.110465116279,0.0
1462.5808823529412,1815.0,1112.0,139.17966357253,layer349.csv,56,0,4515.073529411765,0.0
1541.1530612244899,1743.0,1124.0,130.1174784758551,layer349.csv,57,0,4514.632653061224,0.0
1282.0333333333333,1511.0,1099.0,98.69852526197587,layer349.csv,58,0,4517.1,0.0
1385.2727272727273,1539.0,958.0,163.57349802519457,layer349.csv,59,0,4508.363636363636,0.0
682.3333333333334,738.0,539.0,68.48519710289386,layer349.csv,60,0,4460.0,0.0
871.1666666666666,973.0,759.0,67.05076849340026,layer349.csv,60,1,4513.333333333333,0.0
997.5,1046.0,942.0,34.94161797436785,layer349.csv,60,2,4515.166666666667,0.0
999.8333333333334,1046.0,942.0,39.60815011529263,layer349.csv,60,3,4513.666666666667,0.0
1351.8095238095239,1566.0,926.0,136.88691395047354,layer349.csv,61,0,4505.650793650793,0.0
1424.851485148515,1597.0,1018.0,96.84921281325322,layer349.csv,62,0,4507.772277227723,0.0
1439.2608695652175,1690.0,1137.0,91.6738314207484,layer349.csv,63,0,4511.123188405797,0.0
1444.3295454545455,1668.0,1217.0,105.92779719212142,layer349.csv,64,0,4516.0625,0.0
1286.3720930232557,1610.0,958.0,134.2624336203756,layer349.csv,65,0,4514.7441860465115,0.0
1546.267857142857,1717.0,1195.0,110.99557440846598,layer349.csv,66,0,4510.017857142857,0.0
1457.3272727272727,1610.0,1046.0,115.2339998036335,layer349.csv,67,0,4514.381818181818,0.0
1507.709090909091,1728.0,1269.0,94.65721366685983,layer349.csv,68,0,4518.890909090909,0.0
1490.090909090909,1663.0,1308.0,85.85659771910849,layer349.csv,69,0,4518.381818181818,0.0
1539.2363636363636,1801.0,1248.0,101.96291012580168,layer349.csv,70,0,4517.090909090909,0.0
1584.0363636363636,1738.0,1228.0,88.7671035783299,layer349.csv,71,0,4517.4,0.0
1526.3454545454545,1668.0,1289.0,81.12554091301799,layer349.csv,72,0,4516.490909090909,0.0
1517.2545454545455,1663.0,1269.0,80.60458326283441,layer349.csv,73,0,4510.963636363636,0.0
1478.4363636363637,1696.0,1018.0,173.40774478209795,layer349.csv,74,0,4513.054545454545,0.0
1456.1454545454546,1657.0,1195.0,137.7347144704193,layer349.csv,75,0,4514.218181818182,0.0
1511.5454545454545,1758.0,1086.0,132.0926421709494,layer349.csv,76,0,4516.163636363636,0.0
1506.509090909091,1657.0,1195.0,107.63707923595047,layer349.csv,77,0,4516.236363636363,0.0
1533.7636363636364,1634.0,1269.0,82.53879828989815,layer349.csv,78,0,4517.836363636364,0.0
1613.0727272727272,1787.0,1248.0,107.82980774357583,layer349.csv,79,0,4517.345454545454,0.0
1497.3090909090909,1768.0,1124.0,163.56826461781222,layer349.csv,80,0,4515.563636363637,0.0
1638.1454545454546,1920.0,1308.0,127.3893699264108,layer349.csv,81,0,4515.163636363636,0.0
1599.6181818181817,1824.0,1184.0,158.21073298944623,layer349.csv,82,0,4514.363636363636,0.0
1538.1454545454546,1743.0,1206.0,115.92166919273443,layer349.csv,83,0,4513.981818181818,0.0
1504.7272727272727,1701.0,1086.0,137.51118361731423,layer349.csv,84,0,4508.963636363636,0.0
1493.0363636363636,1634.0,1206.0,95.30219183520933,layer349.csv,85,0,4508.727272727273,0.0
1562.8909090909092,1828.0,1137.0,138.0343399602594,layer349.csv,86,0,4509.090909090909,0.0
1546.6727272727273,1728.0,1003.0,154.82037152137482,layer349.csv,87,0,4508.854545454546,0.0
1470.8909090909092,1668.0,1073.0,130.17536042896103,layer349.csv,88,0,4508.763636363637,0.0
1472.6181818181817,1712.0,1206.0,118.76829863364456,layer349.csv,89,0,4508.818181818182,0.0
1524.0727272727272,1696.0,1086.0,131.41479846728961,layer349.csv,90,0,4508.036363636364,0.0
1488.3454545454545,1663.0,1018.0,122.6513489058712,layer349.csv,91,0,4507.490909090909,0.0
1562.3090909090909,1796.0,1172.0,122.26615866100892,layer349.csv,92,0,4508.2,0.0
1580.1636363636364,1712.0,1362.0,66.11801119935988,layer349.csv,93,0,4508.436363636363,0.0
1467.9454545454546,1591.0,1195.0,74.54843896464979,layer349.csv,94,0,4507.563636363637,0.0
1538.9636363636364,1801.0,1073.0,163.3740786868494,layer349.csv,95,0,4510.6,0.0
1488.6,1712.0,1149.0,117.3852398960557,layer349.csv,96,0,4511.436363636363,0.0
1513.4727272727273,1696.0,1161.0,98.74003600740585,layer349.csv,97,0,4511.036363636364,0.0
1484.4,1634.0,1073.0,115.68681860955463,layer349.csv,98,0,4510.8,0.0
1575.0545454545454,1854.0,1195.0,157.0625142687769,layer349.csv,99,0,4509.581818181819,0.0
1500.6,1696.0,1172.0,117.92271737340211,layer349.csv,100,0,4508.890909090909,0.0
1530.8909090909092,1680.0,1289.0,95.38623356501192,layer349.csv,101,0,4506.618181818182,0.0
1470.2166666666667,1674.0,1137.0,113.20911206946002,layer349.csv,102,0,4507.116666666667,0.0
1561.0833333333333,1824.0,1161.0,115.37821260725286,layer349.csv,103,0,4508.236111111111,0.0
1492.9619047619049,1777.0,1124.0,135.078173049783,layer349.csv,104,0,4509.647619047619,0.0
1432.93006993007,1651.0,942.0,160.77350833987296,layer349.csv,105,0,4519.8601398601395,0.0
1437.5379310344827,1657.0,1184.0,105.14292543073535,layer349.csv,106,0,4517.165517241379,0.0
1506.2689655172414,1753.0,942.0,144.69460134210445,layer349.csv,107,0,4510.993103448276,0.0
1400.3379310344828,1634.0,1003.0,106.83524025917957,layer349.csv,108,0,4508.924137931034,0.0
1460.489655172414,1668.0,1060.0,115.05915223776941,layer349.csv,109,0,4516.068965517241,0.0
1419.1379310344828,1668.0,1018.0,123.7568595487723,layer349.csv,110,0,4515.006896551724,0.0
1497.5793103448275,1920.0,1112.0,160.0434712051274,layer349.csv,111,0,4511.110344827586,0.0
1420.806896551724,1680.0,1060.0,99.20020137296886,layer349.csv,112,0,4510.379310344828,0.0
1357.048275862069,1758.0,989.0,163.34200764819988,layer349.csv,113,0,4512.558620689655,0.0
1396.1698113207547,1566.0,942.0,120.87163561477446,layer350.csv,0,0,4520.679245283019,0.0
1559.7962962962963,1707.0,1195.0,106.64277156480564,layer350.csv,1,0,4515.981481481482,0.0
1640.0925925925926,1871.0,1289.0,137.69427602058852,layer350.csv,2,0,4516.518518518518,0.0
1640.888888888889,1876.0,1279.0,125.44198403255862,layer350.csv,3,0,4517.148148148148,0.0
1522.5,1753.0,1161.0,126.84486733948036,layer350.csv,4,0,4517.907407407408,0.0
1434.4074074074074,1622.0,973.0,130.63839242259508,layer350.csv,5,0,4516.962962962963,0.0
1514.7962962962963,1640.0,1269.0,90.39591510551824,layer350.csv,6,0,4517.222222222223,0.0
1504.7777777777778,1696.0,1112.0,122.65816194350063,layer350.csv,7,0,4516.574074074074,0.0
1590.8333333333333,1884.0,1279.0,138.8418698189232,layer350.csv,8,0,4515.666666666667,0.0
1458.4259259259259,1610.0,1149.0,107.5795316226217,layer350.csv,9,0,4513.611111111111,0.0
1466.537037037037,1657.0,1032.0,111.4671040932012,layer350.csv,10,0,4516.111111111111,0.0
1551.5357142857142,1753.0,1172.0,114.57654401654602,layer350.csv,11,0,4516.375,0.0
1539.3692307692309,1646.0,1336.0,63.76364269846505,layer350.csv,12,0,4516.246153846154,0.0
1436.0430107526881,1622.0,1046.0,108.81521418555033,layer350.csv,13,0,4520.89247311828,0.0
1488.5693430656934,1712.0,1060.0,103.68085476159031,layer350.csv,14,0,4517.116788321168,0.0
1497.0,1701.0,1124.0,118.91493558322227,layer350.csv,15,0,4524.994047619048,0.0
1116.3333333333333,1336.0,958.0,98.30592838458703,layer350.csv,16,0,4502.0,0.0
1346.9166666666667,1445.0,1259.0,55.33904338007861,layer350.csv,16,1,4519.583333333333,0.0
1177.909090909091,1336.0,1060.0,87.60080380022937,layer350.csv,16,2,4514.0,0.0
1336.5822784810127,1532.0,973.0,112.66918166062248,layer350.csv,17,0,4511.506329113924,0.0
1429.69918699187,1738.0,1003.0,120.31374533448864,layer350.csv,18,0,4512.1869918699185,0.0
1538.1807228915663,1828.0,1289.0,87.33520034186981,layer350.csv,19,0,4518.469879518072,0.0
1484.4449760765551,1763.0,942.0,140.55603213146028,layer350.csv,20,0,4520.401913875598,0.0
1462.1587301587301,1707.0,856.0,157.2684699173154,layer350.csv,21,0,4518.269841269841,0.0
1440.0,1690.0,1086.0,131.60103849640905,layer350.csv,22,0,4521.601190476191,0.0
1426.2261904761904,1668.0,1060.0,144.8121403084894,layer350.csv,23,0,4517.4702380952385,0.0
1321.351851851852,1497.0,819.0,134.37112198123737,layer350.csv,24,0,4519.425925925926,0.0
1491.8333333333333,1701.0,1060.0,122.07310347735326,layer350.csv,25,0,4517.518518518518,0.0
1307.3095238095239,1539.0,1124.0,91.64267775162143,layer350.csv,26,0,4515.5952380952385,0.0
1450.3809523809523,1610.0,1308.0,62.977869272789704,layer350.csv,26,1,4517.464285714285,0.0
1422.5,1646.0,1060.0,127.12011567617381,layer350.csv,27,0,4515.130952380952,0.0
1412.4814814814815,1640.0,973.0,148.94203952728037,layer350.csv,28,0,4520.62962962963,0.0
1512.2592592592594,1777.0,1003.0,175.26743429792432,layer350.csv,29,0,4519.574074074074,0.0
1471.6666666666667,1819.0,1032.0,215.6472722566785,layer350.csv,30,0,4518.8452380952385,0.0
1450.202380952381,1782.0,1317.0,80.06883642066767,layer350.csv,30,1,4523.476190476191,0.0
1415.327380952381,1690.0,1099.0,149.51618390757386,layer350.csv,31,0,4519.613095238095,0.0
1261.5925925925926,1371.0,1003.0,75.90845327408304,layer350.csv,32,0,4512.518518518518,0.0
1471.037037037037,1610.0,1228.0,110.93190486576339,layer350.csv,32,1,4519.074074074074,0.0
1510.7037037037037,1674.0,1161.0,129.48067632599904,layer350.csv,33,0,4514.555555555556,0.0
1497.7037037037037,1696.0,973.0,125.32323092110578,layer350.csv,34,0,4515.333333333333,0.0
1553.7037037037037,1712.0,1206.0,109.35020696853003,layer350.csv,35,0,4519.240740740741,0.0
1424.5555555555557,1622.0,989.0,117.75518651260029,layer350.csv,36,0,4521.037037037037,0.0
1460.351851851852,1668.0,942.0,148.0865809569983,layer350.csv,37,0,4518.962962962963,0.0
1412.2962962962963,1610.0,1184.0,103.48441099806249,layer350.csv,38,0,4517.759259259259,0.0
1457.3148148148148,1628.0,1259.0,79.36783191875803,layer350.csv,39,0,4513.574074074074,0.0
1451.537037037037,1680.0,1124.0,131.67872138388543,layer350.csv,40,0,4515.537037037037,0.0
1524.4444444444443,1748.0,1206.0,105.85903741518308,layer350.csv,41,0,4514.148148148148,0.0
1502.7222222222222,1792.0,1195.0,126.70210274303332,layer350.csv,42,0,4512.277777777777,0.0
1431.8333333333333,1690.0,1032.0,151.08076696968462,layer350.csv,43,0,4514.648148148148,0.0
1484.9814814814815,1610.0,1046.0,122.27602210977587,layer350.csv,44,0,4517.388888888889,0.0
1537.6666666666667,1685.0,1195.0,98.72970958913812,layer350.csv,45,0,4518.666666666667,0.0
1623.148148148148,1806.0,1380.0,99.77927629549198,layer350.csv,46,0,4520.537037037037,0.0
1549.6666666666667,1701.0,1206.0,112.69066148170923,layer350.csv,47,0,4516.62962962963,0.0
1400.7592592592594,1525.0,1099.0,92.47160428721513,layer350.csv,48,0,4516.2037037037035,0.0
1545.9622641509434,1707.0,1317.0,76.65432387320709,layer350.csv,49,0,4518.811320754717,0.0
1441.7358490566037,1578.0,1184.0,91.83355553604744,layer350.csv,50,0,4515.641509433963,0.0
1509.9811320754718,1712.0,1172.0,122.9142192928824,layer350.csv,51,0,4513.358490566037,0.0
1444.0754716981132,1717.0,1184.0,135.26268629604687,layer350.csv,52,0,4516.188679245283,0.0
1226.0833333333333,1525.0,958.0,157.74740269036303,layer350.csv,53,0,4513.952380952381,0.0
1428.5301204819277,1685.0,1217.0,98.83652528954458,layer350.csv,53,1,4515.493975903614,0.0
1467.4191616766468,1743.0,958.0,145.78642114721788,layer350.csv,54,0,4520.766467065869,0.0
1493.3293413173653,1824.0,1112.0,128.1571099381921,layer350.csv,55,0,4516.017964071856,0.0
1442.0419161676646,1773.0,973.0,152.80857083579835,layer350.csv,56,0,4516.293413173653,0.0
1431.5988023952095,1696.0,1086.0,122.20180912840188,layer350.csv,57,0,4519.694610778443,0.0
1410.1377245508982,1763.0,973.0,176.05820064394618,layer350.csv,58,0,4516.0898203592815,0.0
1465.6586826347304,1680.0,1112.0,105.60613598435457,layer350.csv,59,0,4519.149700598802,0.0
1411.9880239520958,1728.0,958.0,138.6266250542786,layer350.csv,60,0,4524.898203592815,0.0
1414.1676646706587,1680.0,1112.0,105.87229074898896,layer350.csv,61,0,4519.736526946108,0.0
1489.3461538461538,1663.0,989.0,137.51306016512152,layer350.csv,62,0,4516.442307692308,0.0
1537.8557692307693,1763.0,1086.0,173.81751141472566,layer350.csv,62,1,4519.846153846154,0.0
1567.739393939394,1753.0,1206.0,88.42356034380835,layer350.csv,63,0,4522.30303030303,0.0
1448.9590163934427,1696.0,1086.0,143.8971853779227,layer350.csv,64,0,4516.016393442623,0.0
1340.625,1532.0,1112.0,86.91242770332511,layer350.csv,65,0,4511.946428571428,0.0
1553.125,1722.0,1326.0,101.54714993890417,layer350.csv,65,1,4514.125,0.0
1165.0363636363636,1591.0,838.0,214.18241703882944,layer350.csv,65,2,4512.709090909091,0.0
1445.3892215568862,1787.0,989.0,167.25196490344942,layer350.csv,66,0,4511.988023952096,0.0
1470.8622754491018,1674.0,958.0,121.7597967221379,layer350.csv,67,0,4516.323353293413,0.0
1500.0,1758.0,1248.0,116.61338960312636,layer350.csv,68,0,4515.179640718563,0.0
1471.0882352941176,1748.0,1018.0,162.79057597507781,layer350.csv,69,0,4512.5,0.0
1487.6559139784947,1680.0,1248.0,100.82855614280143,layer350.csv,70,0,4511.774193548387,0.0
1610.046875,1763.0,1371.0,85.07541317992158,layer350.csv,71,0,4511.140625,0.0
1637.5454545454545,1782.0,1445.0,86.11320628986394,layer350.csv,72,0,4510.290909090909,0.0
1523.0,1680.0,1217.0,91.8168466749612,layer350.csv,73,0,4506.259259259259,0.0
1555.851851851852,1763.0,1206.0,125.60806287628836,layer350.csv,74,0,4506.925925925926,0.0
1473.1698113207547,1712.0,1137.0,123.32190364583384,layer350.csv,75,0,4512.641509433963,0.0
1365.7924528301887,1518.0,1149.0,68.58581141858635,layer350.csv,76,0,4514.207547169812,0.0
1379.2641509433963,1552.0,1172.0,90.79920848782191,layer350.csv,77,0,4515.490566037736,0.0
1522.2407407407406,1674.0,1161.0,111.27908445205837,layer350.csv,78,0,4509.351851851852,0.0
1435.0740740740741,1616.0,1099.0,109.41153230770712,layer350.csv,79,0,4508.666666666667,0.0
1531.5094339622642,1690.0,1248.0,103.52278441064283,layer350.csv,80,0,4510.981132075472,0.0
1454.0,1532.0,1217.0,53.12072402325402,layer350.csv,81,0,4508.301886792453,0.0
1556.5185185185185,1733.0,1228.0,104.69757872270878,layer350.csv,82,0,4504.407407407408,0.0
1567.5555555555557,1806.0,1032.0,151.7890430177584,layer350.csv,83,0,4503.37037037037,0.0
1597.148148148148,1863.0,1259.0,142.44549411219344,layer350.csv,84,0,4503.277777777777,0.0
1443.6603773584907,1696.0,1269.0,105.61624078160864,layer350.csv,85,0,4508.433962264151,0.0
1538.4528301886792,1801.0,1326.0,119.3378849899596,layer350.csv,86,0,4510.11320754717,0.0
1438.1666666666667,1657.0,1086.0,139.67472132700956,layer350.csv,87,0,4512.5,0.0
1486.7777777777778,1758.0,1046.0,156.64452168154335,layer350.csv,88,0,4517.592592592592,0.0
1452.5925925925926,1657.0,1046.0,132.57653534056504,layer350.csv,89,0,4518.518518518518,0.0
1594.9444444444443,1928.0,1073.0,234.0659464423448,layer350.csv,90,0,4517.222222222223,0.0
1575.5740740740741,1815.0,1345.0,121.35219661853124,layer350.csv,91,0,4513.518518518518,0.0
1581.4259259259259,1728.0,1248.0,118.17165823211522,layer350.csv,92,0,4514.12962962963,0.0
1468.962962962963,1680.0,1289.0,79.1683538914857,layer350.csv,93,0,4510.851851851852,0.0
1566.0925925925926,1782.0,1099.0,110.77860278058758,layer350.csv,94,0,4506.037037037037,0.0
1663.6415094339623,1920.0,1388.0,104.20373627814591,layer350.csv,95,0,4509.301886792453,0.0
1487.8703703703704,1701.0,1112.0,146.0970056093244,layer350.csv,96,0,4504.611111111111,0.0
1645.888888888889,1819.0,1217.0,146.23480189048917,layer350.csv,97,0,4501.222222222223,0.0
1547.6851851851852,1738.0,1206.0,121.74713078588478,layer350.csv,98,0,4501.018518518518,0.0
1470.4259259259259,1578.0,1317.0,65.17941104476675,layer350.csv,99,0,4503.2037037037035,0.0
1457.7222222222222,1634.0,1046.0,122.93967455726778,layer350.csv,100,0,4507.962962962963,0.0
1568.611111111111,1758.0,1238.0,92.69132698783329,layer350.csv,101,0,4509.518518518518,0.0
1642.648148148148,1888.0,1298.0,154.51982461896063,layer350.csv,102,0,4510.074074074074,0.0
1520.5185185185185,1622.0,1362.0,66.65270429920908,layer350.csv,103,0,4510.685185185185,0.0
1525.851851851852,1717.0,1086.0,133.11585143767834,layer350.csv,104,0,4513.351851851852,0.0
1466.2592592592594,1696.0,1046.0,113.93243371096378,layer350.csv,105,0,4511.333333333333,0.0
1494.537037037037,1680.0,1228.0,90.97775734739557,layer350.csv,106,0,4510.092592592592,0.0
1698.9814814814815,1867.0,1490.0,88.63627105171653,layer350.csv,107,0,4509.944444444444,0.0
1556.351851851852,1712.0,1289.0,89.22426123463808,layer350.csv,108,0,4506.592592592592,0.0
1551.016129032258,1777.0,1206.0,139.36902649550913,layer350.csv,109,0,4506.354838709677,0.0
1267.7215189873418,1646.0,892.0,213.5308317766118,layer350.csv,110,0,4509.139240506329,0.0
1313.7297297297298,1475.0,989.0,122.65941610568025,layer350.csv,111,0,4501.783783783784,0.0
1409.1833333333334,1634.0,958.0,171.96932785302798,layer351.csv,0,0,4515.916666666667,0.0
1465.377049180328,1712.0,1124.0,120.81718528481419,layer351.csv,1,0,4511.0,0.0
1487.2459016393443,1722.0,1046.0,124.16444090335517,layer351.csv,2,0,4510.065573770492,0.0
1575.0655737704917,1828.0,1112.0,162.92458970207298,layer351.csv,3,0,4512.44262295082,0.0
1537.8833333333334,1668.0,1259.0,98.52429339451712,layer351.csv,4,0,4515.966666666666,0.0
1619.1333333333334,1792.0,1269.0,128.56521907403868,layer351.csv,5,0,4518.433333333333,0.0
1424.672131147541,1685.0,958.0,114.69299309875043,layer351.csv,6,0,4516.016393442623,0.0
1582.1311475409836,1743.0,1248.0,97.65168535556113,layer351.csv,7,0,4513.213114754099,0.0
1519.2666666666667,1728.0,1308.0,78.52788605895925,layer351.csv,8,0,4521.183333333333,0.0
1522.0983606557377,1696.0,1086.0,135.6448720327752,layer351.csv,9,0,4518.311475409836,0.0
1511.5245901639344,1717.0,1195.0,92.57617272268051,layer351.csv,10,0,4516.098360655737,0.0
1575.704918032787,1819.0,1184.0,107.68766985178961,layer351.csv,11,0,4515.950819672131,0.0
1446.1967213114754,1712.0,1172.0,109.41945457015645,layer351.csv,12,0,4513.9672131147545,0.0
1557.4333333333334,1763.0,1269.0,131.05906641239625,layer351.csv,13,0,4518.75,0.0
1466.016393442623,1651.0,1073.0,127.95510121904617,layer351.csv,14,0,4514.0,0.0
1506.967213114754,1701.0,1228.0,123.06122256336741,layer351.csv,15,0,4515.901639344263,0.0
1473.1967213114754,1628.0,1099.0,113.79832890416866,layer351.csv,16,0,4517.7213114754095,0.0
1433.2131147540983,1651.0,1073.0,141.0521487977487,layer351.csv,17,0,4515.147540983607,0.0
1445.5081967213114,1622.0,1217.0,86.43079728718811,layer351.csv,18,0,4511.491803278688,0.0
1474.8360655737704,1685.0,1046.0,142.14552463825314,layer351.csv,19,0,4512.44262295082,0.0
1477.6065573770493,1604.0,1195.0,76.56311629415914,layer351.csv,20,0,4515.393442622951,0.0
1491.7377049180327,1657.0,1228.0,106.66154555251218,layer351.csv,21,0,4519.311475409836,0.0
1317.2131147540983,1518.0,1086.0,79.63587517500183,layer351.csv,22,0,4524.786885245901,0.0
1424.8524590163934,1668.0,1195.0,123.68174866555549,layer351.csv,23,0,4520.475409836065,0.0
1390.295081967213,1610.0,1060.0,111.62133650292044,layer351.csv,24,0,4517.131147540984,0.0
1530.5737704918033,1701.0,1149.0,114.18211783516881,layer351.csv,25,0,4513.475409836065,0.0
1603.049180327869,1768.0,1206.0,104.39559475498079,layer351.csv,26,0,4514.44262295082,0.0
1728.639344262295,1912.0,1452.0,75.4188376665926,layer351.csv,27,0,4519.393442622951,0.0
1653.655737704918,1871.0,1345.0,105.28336241545941,layer351.csv,28,0,4520.508196721312,0.0
1612.704918032787,1722.0,1326.0,83.02287740457004,layer351.csv,29,0,4519.311475409836,0.0
1564.5737704918033,1743.0,1298.0,110.2333529332123,layer351.csv,30,0,4513.393442622951,0.0
1552.3709677419354,1758.0,1099.0,177.96105353835944,layer351.csv,31,0,4510.951612903225,0.0
1563.2835820895523,1753.0,1184.0,102.02981799602978,layer351.csv,32,0,4510.2835820895525,0.0
1527.85,1773.0,1289.0,93.58460076315974,layer351.csv,33,0,4517.9875,0.0
1507.6105263157895,1841.0,1137.0,128.85383761512128,layer351.csv,34,0,4518.1894736842105,0.0
1520.1052631578948,1763.0,1086.0,130.28547389920826,layer351.csv,35,0,4513.978947368421,0.0
1476.9157894736843,1837.0,1298.0,103.41003342930712,layer351.csv,36,0,4514.0842105263155,0.0
1547.2421052631578,1696.0,1388.0,65.46605641808806,layer351.csv,37,0,4517.252631578947,0.0
1569.3263157894737,1833.0,1003.0,152.87948071362845,layer351.csv,38,0,4522.505263157895,0.0
1492.0315789473684,1634.0,1137.0,94.09384482711413,layer351.csv,39,0,4515.9157894736845,0.0
1514.1157894736841,1763.0,1238.0,106.16420877290392,layer351.csv,40,0,4522.957894736842,0.0
1492.2421052631578,1646.0,1137.0,89.0363279837563,layer351.csv,41,0,4523.484210526316,0.0
1525.378947368421,1733.0,1217.0,146.42872733301226,layer351.csv,42,0,4515.41052631579,0.0
1472.042105263158,1696.0,1137.0,109.97903300552804,layer351.csv,43,0,4517.873684210526,0.0
1530.4421052631578,1801.0,1298.0,139.19548660177423,layer351.csv,44,0,4512.305263157895,0.0
1502.5578947368422,1859.0,1217.0,99.45225945828149,layer351.csv,45,0,4520.505263157895,0.0
1448.6947368421052,1701.0,800.0,160.2486274633206,layer351.csv,46,0,4521.2,0.0
1491.0842105263157,1782.0,958.0,158.6668580893807,layer351.csv,47,0,4517.38947368421,0.0
1533.0842105263157,1712.0,1137.0,108.35629951889906,layer351.csv,48,0,4519.473684210527,0.0
1011.25,1161.0,892.0,96.44784860223685,layer351.csv,49,0,4461.25,0.0
1219.3333333333333,1269.0,1161.0,44.51466674654046,layer351.csv,49,1,4513.0,0.0
1241.3333333333333,1248.0,1228.0,9.428090415820632,layer351.csv,49,2,4522.666666666667,0.0
1281.6153846153845,1445.0,973.0,107.07548628567423,layer351.csv,50,0,4506.846153846154,0.0
1440.358208955224,1597.0,989.0,111.23642986061465,layer351.csv,51,0,4509.2835820895525,0.0
1519.4574468085107,1743.0,1248.0,106.12404072128581,layer351.csv,52,0,4510.606382978724,0.0
1544.7377049180327,1696.0,1184.0,82.3476042310974,layer351.csv,53,0,4510.147540983607,0.0
1495.1466666666668,1701.0,942.0,119.39069682721887,layer351.csv,54,0,4515.786666666667,0.0
1450.7134831460673,1712.0,1060.0,156.37850917824838,layer351.csv,55,0,4519.58988764045,0.0
1449.842105263158,1634.0,1060.0,111.11779579768618,layer351.csv,56,0,4514.642105263158,0.0
1441.4736842105262,1701.0,1137.0,124.19516408122915,layer351.csv,57,0,4517.642105263158,0.0
1476.8,1728.0,942.0,154.81164106915963,layer351.csv,58,0,4517.010526315789,0.0
1469.9263157894736,1634.0,1161.0,86.80834814393847,layer351.csv,59,0,4515.9473684210525,0.0
1506.2105263157894,1717.0,1018.0,136.97774653968946,layer351.csv,60,0,4515.263157894737,0.0
1495.157894736842,1753.0,1046.0,148.50265393974217,layer351.csv,61,0,4517.221052631579,0.0
1556.9157894736843,1743.0,1060.0,128.70542974338483,layer351.csv,62,0,4512.873684210526,0.0
1530.9473684210527,1701.0,1298.0,87.46275820040299,layer351.csv,63,0,4516.0842105263155,0.0
1438.2105263157894,1696.0,1195.0,110.14859769151492,layer351.csv,64,0,4518.873684210526,0.0
1450.157894736842,1690.0,1124.0,105.943313123424,layer351.csv,65,0,4517.4,0.0
1486.8105263157895,1712.0,1003.0,154.23429168411914,layer351.csv,66,0,4514.736842105263,0.0
1456.7684210526315,1628.0,1206.0,111.04948661049401,layer351.csv,67,0,4513.7052631578945,0.0
1478.6526315789474,1674.0,989.0,158.16924768780885,layer351.csv,68,0,4519.6736842105265,0.0
1595.9789473684211,1892.0,1279.0,132.1016338356565,layer351.csv,69,0,4519.978947368421,0.0
1476.7684210526315,1722.0,909.0,148.4330402027214,layer351.csv,70,0,4519.263157894737,0.0
1459.6526315789474,1622.0,1269.0,73.77073566424028,layer351.csv,71,0,4515.631578947368,0.0
1470.7578947368422,1634.0,1099.0,108.02384880829483,layer351.csv,72,0,4513.6736842105265,0.0
1493.4842105263158,1722.0,1137.0,100.67664373030014,layer351.csv,73,0,4513.315789473684,0.0
1505.6947368421052,1733.0,1086.0,131.48648709311786,layer351.csv,74,0,4517.473684210527,0.0
1478.1311475409836,1728.0,1003.0,147.89112914238981,layer351.csv,75,0,4518.049180327869,0.0
1729.639344262295,1896.0,1421.0,103.39341273162096,layer351.csv,76,0,4517.245901639344,0.0
1545.2166666666667,1773.0,1172.0,139.82490141443174,layer351.csv,77,0,4517.15,0.0
1549.0666666666666,1828.0,1172.0,128.46463413026257,layer351.csv,78,0,4513.983333333334,0.0
1467.1833333333334,1674.0,1228.0,106.71324373707739,layer351.csv,79,0,4513.533333333334,0.0
1443.2166666666667,1640.0,1003.0,143.85850590848713,layer351.csv,80,0,4514.283333333334,0.0
1457.8666666666666,1733.0,1073.0,156.12254446071805,layer351.csv,81,0,4511.816666666667,0.0
1442.8833333333334,1616.0,909.0,136.8339738109249,layer351.csv,82,0,4511.283333333334,0.0
1530.25,1773.0,1217.0,125.46681168075219,layer351.csv,83,0,4510.933333333333,0.0
1512.65,1680.0,1259.0,74.39798944415995,layer351.csv,84,0,4511.466666666666,0.0
1610.75,1912.0,1238.0,153.15554457261197,layer351.csv,85,0,4510.366666666667,0.0
